56,2012,1,11,5,0,2012/6/2,2,パッケージ消火設備：起動用窒素ガス（５６５ｇ・３.４?）交換　×２本　（本体型番：初田製　ＨＳＳW－８２５S）,見積もり提出中
56,2012,1,12,11,0,2012/12/10,2,前回同様,見積もり提出中
56,2013,1,11,5,0,2013/5/30,2,別紙,見積もり提出中
56,2013,1,12,11,0,2013/12/16,2,"パッケージ消火設備：起動用窒素ガス（５６５ｇ・３.４?）交換　×２本　（本体型番：初田製　ＨＳＳW－８２５S）
　　　　　　　　　　　　　圧力計交換　　　　　　　　　　　　　　　　×３個　（本体型番：初田製　ＨＳＳW－８２５S）",見積もり提出中
56,2014,1,11,5,0,2014/5/21,2,別紙,見積もり提出中
57,2012,1,11,5,0,2012/5/24,2,消火器　　　ＡＢＣ粉末１０型　　　１本,見積もり提出中
59,2010,1,11,5,0,2010/6/11,2,自火報：受信機バッテリー不良（ＤＣ２４Ｖ　０.４５Ａｈ）,見積もり提出中
59,2010,1,12,11,0,2010/11/26,5,"自火報：受信機バッテリー不良　×１個（ＤＣ２４Ｖ　０.４５Ａｈ）
火通：本体バッテリー不良　×１個（ＤＣ１２Ｖ　０.８Ａｈ（本体：松下ＢＧＦ１１９５　　火通－０２３号））

上記と別で見積り
自火報：感知器増設　（差動２種　×１個　　　ＡＥ０.９－４Ｃ　×５ｍ）",請求済み
59,2013,1,11,5,0,2013/6/18,5,自火報：単体ベル（防水）不良×１台,請求済み
59,2013,1,12,11,0,2014/1/17,5,火災通報装置バッテリー　ＤＣ１２Ｖ０．８ＡＨ/５ＨＲ     X 1,請求済み
60,2010,1,11,11,0,2010/12/25,5,火報　　差動式スポット　　１ヶ所交換,請求済み
60,2010,1,12,5,0,2010/6/24,5,消火器　　　Ａ－３　　３本　　　　誘導灯　　Ｂ級　　２台　　片面,請求済み
60,2012,1,12,5,0,2012/7/25,5,差動式スポットヘッド　　Ｘ１,請求済み
61,2011,1,11,5,0,2011/6/1,2,消火器　　　A-3   　5本　　　６５００円,見積もり提出中
61,2013,1,11,5,0,2013/5/29,2,消火器　ＡＢＣ１０型　５本,見積もり提出中
61,2014,1,11,5,0,2014/6/3,2,消火器１０型５本更新見積りお願い致します。書類時、一緒に持って行きます。,見積もり提出中
64,2010,1,11,11,0,2010/12/9,2,消火器　　Ａ－３　　１本　　　６５００円,見積もり提出中
64,2010,1,12,5,0,2010/5/28,5,消火器　　Ａ－３　　３本　　　６５００円,請求済み
64,2011,1,11,11,0,2011/12/13,5,消火器　A-3　１本,請求済み
65,2012,1,11,11,0,2012/11/16,2,消火器： Ａ－３×３本　新品交換,見積もり提出中
65,2012,1,12,5,0,2012/5/29,2,消火器： Ａ－３×３本　新品交換,見積もり提出中
65,2013,1,12,5,0,2013/7/25,5,消火器： Ａ－３×３本　新品交換　前回と同じ,請求済み
69,2011,1,12,6,0,2011/6/28,6,　,対応不要
71,2010,1,11,5,0,2010/6/1,2,漏電警報器　　本体一式,見積もり提出中
71,2011,1,11,5,0,2011/6/1,5,漏電火災警報器　　交換工事,請求済み
71,2014,1,11,5,0,2014/5/31,2,防火戸制御盤　　　バッテリー不良　　　２４Ｖ　　０.４５Ａｈ　　　　１個,見積もり提出中
72,2010,1,11,5,0,2010/7/8,2,　Ａ－３　消火器　４本,見積もり提出中
72,2010,1,12,11,0,2010/11/29,2,消火器　A-3　　５本,見積もり提出中
72,2011,1,11,5,0,2011/7/13,2,前回　見積りを出して下さい。,見積もり提出中
72,2011,1,12,11,0,2012/1/6,2,　自火報　破損感知器交換　１種防水　２台　　消火器　５本,見積もり提出中
72,2012,1,11,5,0,2012/6/25,2,　消火器　Ａ－３　８本,見積もり提出中
72,2012,1,12,11,0,2012/12/10,2,消火器A-3　　８本　　『１本\7000』,見積もり提出中
72,2013,1,11,5,0,2013/5/30,2,別紙記載,見積もり提出中
72,2013,1,12,11,0,2013/12/19,2,"火報　・受信機バッテリー交換　０．４５Ah/5HR　×１個　　・ 感知器ヘッド交換　（定温特種防水）×２個
・消火器交換　Ａ－３　７本",見積もり提出中
72,2014,1,11,5,0,2014/6/3,1,　消火器Ａ－３　７本　　　受信機バッテリー　　24Ｖ　0.45Ａｈ　　１台,見積もり依頼
75,2010,1,12,11,0,2011/1/13,2,受信機停電用ﾊﾞｯﾃﾘｰ　（DC24V0.45AH/5HR)　ｘ１個,見積もり提出中
75,2011,1,12,11,0,2011/11/8,2,　A-３消火器　９本見積り願います。,見積もり提出中
75,2012,1,11,5,0,2012/5/19,2,　Ａ－３消火器　９本入　交換見積り願います。,見積もり提出中
75,2012,1,12,11,0,2012/11/22,2,　前回と同じ見積書　お願いします。,見積もり提出中
75,2013,1,11,5,0,2013/5/17,2,　Ａ－３消火器　９本交換見積もり願います。,見積もり提出中
75,2013,1,12,11,0,2013/11/19,2,　誘導灯バッテリー　４ＮＲ－ＡＣ－ＴＬ×２個　消火器Ａ－３　９本　見積り願います。,見積もり提出中
75,2014,1,11,5,0,2014/5/14,2,　Ａ－３消火器　9本交換　誘導灯バッテリー（４ＮＲ－ＡＣ－ＴＬ）×２　,見積もり提出中
77,2010,1,11,5,0,2010/6/15,2,　消火器Ａ－３　３本,見積もり提出中
77,2011,1,11,5,0,2011/6/10,5,Ａ－３　消火器　７本　,請求済み
77,2012,1,11,5,0,2012/5/31,5,防火戸　エジェクター交換　１個,請求済み
78,2012,1,11,5,0,2012/5/29,5,消火器　　　ＡＢＣ粉末１０型　　　　６本,請求済み
78,2013,1,11,5,0,2013/5/28,5,消火器　　ＡＢＣ粉末１０型　　　　１本,請求済み
78,2014,1,11,5,0,2014/5/29,5,"非常警報　　　バッテリー不良　　　ニッタン製　　　６Ｖ　５００ｍＡｈ　　　１個　　　ＥＡＵ-SP用
消火器　　　　ＡＢＣ粉末１０型　　　　　２本",請求済み
79,2013,1,11,5,0,2013/5/21,2,　作動式スポット型感知器　１個　電線０．９×４Ｃ　１０ｍ　増設工事見積もり願います。,見積もり提出中
82,2013,1,12,11,0,2013/11/27,5,"誘導灯　高輝度ランプ　ＣＦ200Ｔ4ＥＮ／Ｃ　1個　　消火器10年経過（2003年製）　10型15本　　　
屋外消火栓ホース（2003年製）　6本　耐圧試験と交換両方",請求済み
82,2014,1,11,5,0,2014/5/30,2,屋外消火栓設備　ホース１０年経過　６５A×２０ｍ　６本　耐圧試験見積,見積もり提出中
84,2010,1,11,5,0,2010/5/31,2,ハロゲン消火設備： フェンオール見積りで,見積もり提出中
84,2012,1,11,5,0,2012/10/5,5,"普通放送： マイク新品交換　ＴＯＡ ＰＭ－１２０
消火器： 強化液中性３Ｌ×５本　去年と同じ値段でお願いします。　別々の見積りで　　　　消火器のみ交換済み",請求済み
84,2013,1,11,5,0,2013/5/22,2,消火器： 中性強化液×１８本・粉末×３本　新品交換　,見積もり提出中
84,2014,1,11,5,0,2014/5/29,3,消火器： 前回と同じ　　見積書不要,補修済み
85,2012,1,11,5,0,2012/7/3,5,消火器　　A－３　　２本,請求済み
86,2010,1,11,5,0,2010/6/4,5,"自火報： バッテリー不良。ＤＣ ２４Ｖ  ０.９Ａｈ
　　　　　 感知器未警戒１ヶ所 差動感知器×１個・２Ｐ×５ｍ・モール×２本",請求済み
86,2011,1,11,5,0,2011/6/29,5,"消火器： Ａ－３×８本　新品交換
誘導灯： バッテリー不良1ヶ所。ＦＫ３７７",請求済み
86,2013,1,11,5,0,2013/6/19,5,"消火器： Ａ－３×６本　新品交換
誘導灯： バッテリー不良。三洋製 Ｎ－４ＡＡＨＤ（４.８Ｖ ６００ｍＡｈ）×１個",請求済み
91,2011,1,11,7,0,2011/9/8,2,"消火器　　ＡＢＣ粉末１０型　　　　５本
自火報　　バッテリー不良　　　２４Ｖ　１.２Ａｈ
誘導灯　　中型　片面　　別置型　　　　１台",見積もり提出中
92,2011,1,12,11,0,2011/11/24,2,消火器： １０年以上経過×５本　新品交換,見積もり提出中
92,2013,1,12,11,0,2013/11/20,2,"消火器： A-3×６本　　　　　　　　新品交換
屋内栓： ４０Ａホース×１２本　 　新品交換　　　来年度予算取り",見積もり提出中
92,2014,1,11,5,0,2014/5/22,6,"消火器： Ａ－３×１０本　　　　　　１０年経過　新品交換
屋内栓： ４０Ａホース×１８本　　 １０年経過　新品交換",対応不要
93,2011,1,12,11,0,2011/11/24,2,消火器： １０年以上経過　粉末×１６本・強化液×１１本　新品交換,見積もり提出中
93,2013,1,11,5,0,2013/5/21,2,消火器： Ａ－３×２本　新品交換,見積もり提出中
93,2013,1,12,11,0,2013/11/20,2,消火器： A-３×2本　新品交換,見積もり提出中
93,2014,1,11,5,0,2014/5/22,6,・消火器１０型 ×２本　　　　　・誘導灯バッテリー（２－３ＮＲ－ＣＨ－ＬＥ　７．２Ｖ　２３００ｍＡｈ　東芝ライテック）×１個,対応不要
95,2010,1,11,11,0,2011/2/21,2,前回の見積りに、誘導灯器具不良×２台（避難口Ａ級×２台　・　上部リニューアルプレート×１台）を追加して下さい。,見積もり提出中
95,2011,1,11,12,0,2011/12/1,6,別紙,対応不要
95,2012,1,11,12,0,2013/1/22,2,別紙,見積もり提出中
95,2013,1,11,12,0,2014/1/20,2,誘導灯バッテリー　ＦＫ３４９　　Ｘ　１　　　　ＦＫ３８１　　Ｘ　　１,見積もり提出中
95,2014,1,12,6,0,2014/6/5,1,別紙,見積もり依頼
98,2011,1,11,11,0,2011/12/5,2,ニッタン受信機１ＰＮＯ－１０Ｌ（Ｐ型１級１０回線）用電話機　ｘ　２台,見積もり提出中
98,2012,1,11,11,0,2012/12/1,2,"①自火報：送受話器　×２台
②誘導灯：バッテリー交換　×１個（ＦＫ１２８）
　　　　　　 ランプ更新　×７個（ＣＦ２２０Ｔ４ＥＮ（３Ｗ））",見積もり提出中
98,2012,1,12,5,0,2012/7/17,5,"防火対象物点検結果にて
　　危険物の標識なし→火気厳禁看板　×１枚　　・　　数量看板　×１枚",請求済み
98,2013,1,11,11,0,2014/1/7,5,誘導灯バッテリー　ＦＫ１２８　７.２V　６００ｍAｈ　（松下）　×１個　　,請求済み
98,2013,1,12,5,0,2013/5/18,5,見積り通り,請求済み
99,2012,1,11,11,0,2012/11/26,2,　防火扉　ラッジ交換見積り　１個　,見積もり提出中
99,2013,1,11,11,0,2013/11/6,5,誘導灯バッテリー　（ＦＫ１２８　７．２Ｖ　６００ｍＡｈ　松下）×２個,請求済み
99,2013,1,12,5,0,2013/5/2,6,　誘導灯バッテリー　ＦＫ128×2個　見積もり願います。,対応不要
99,2014,1,12,5,0,2014/5/7,2,　誘導灯バッテリー（ＦＫ１２８）×１,見積もり提出中
103,2010,1,12,5,0,2010/7/28,5,　誘導灯バッテリー【ＦＫ627Ａ×１】　受信機バッテリー（ＤＣ24Ｖ　０．２２５Ａｈ／5ＨＲ×１）見積りお願いします。,請求済み
103,2011,1,11,11,0,2011/12/1,5,　誘導灯バッテリー（ＦＫ６２７Ａ）１個　見積り願います。,請求済み
104,2010,1,11,5,0,2010/5/25,2,"自火報　　　差動式感知器　　２ＳＧ-Ｐ-００１　　１個
非常灯　　　バッテリー不良　　ＦＫ－７９６Ｋ　　　３個",見積もり提出中
