1,1,2010,2,,1,11,1,5,1,"\60,000.00",\0.00,0,8,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,8
1,1,2010,2,,2,21,1,5,1,"\25,000.00",\0.00,4,8,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,8
1,1,2011,2,,1,11,1,5,1,"\60,000.00",\0.00,0,57,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,57
1,1,2011,2,,2,21,1,5,1,"\25,000.00",\0.00,5,57,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,57
1,1,2012,2,,1,11,1,5,1,"\60,000.00",\0.00,0,57,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,57
1,1,2012,2,,2,21,1,5,1,"\25,000.00",\0.00,6,57,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,57
1,1,2013,2,,1,11,1,5,1,"\55,000.00",\0.00,0,68,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,68
1,1,2013,2,,2,21,1,5,1,"\25,000.00",\0.00,7,68,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,68
1,1,2014,2,,1,11,1,5,1,"\55,000.00",\0.00,0,68,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,68
1,1,2014,2,,2,21,1,5,1,"\25,000.00",\0.00,8,68,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,68
2,2,2010,2,,1,11,1,5,1,"\20,000.00",\0.00,0,4,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,4
2,2,2011,2,,1,11,1,5,1,"\20,000.00",\0.00,0,4,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,4
2,2,2012,2,,1,11,1,5,1,"\20,000.00",\0.00,0,4,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,4
2,2,2013,2,,1,11,1,5,1,"\20,000.00",\0.00,0,4,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,4
2,2,2014,2,,1,11,1,5,1,"\20,000.00",\0.00,0,4,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,4
4,4,2010,2,,1,11,1,5,1,"\25,000.00",\0.00,0,4,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,4
4,4,2011,2,,1,11,1,5,1,"\25,000.00",\0.00,0,4,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,4
4,4,2012,2,,1,11,1,5,1,"\25,000.00",\0.00,0,4,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,4
4,4,2013,2,,1,11,1,5,1,"\25,000.00",\0.00,0,4,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,4
4,4,2014,2,,1,11,1,5,1,"\25,000.00",\0.00,0,68,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,68
5,5,2010,2,,1,11,2,11,1,"\30,000.00",\0.00,0,4,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,4
5,5,2010,2,,1,12,2,5,2,"\30,000.00",\0.00,0,4,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,4
5,5,2011,2,,1,11,2,11,1,"\30,000.00",\0.00,0,4,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,4
5,5,2011,2,,1,12,2,5,2,"\30,000.00",\0.00,0,4,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,4
5,5,2012,2,,1,11,2,11,1,"\30,000.00",\0.00,0,4,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,4
5,5,2012,2,,1,12,2,5,2,"\30,000.00",\0.00,0,4,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,4
5,5,2013,2,,1,11,2,11,1,"\30,000.00",\0.00,0,4,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,4
5,5,2013,2,,1,12,2,5,2,"\30,000.00",\0.00,0,4,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,4
5,5,2014,2,,1,11,2,11,1,"\30,000.00",\0.00,0,4,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,4
5,5,2014,2,,1,12,2,5,2,"\30,000.00",\0.00,0,4,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,4
7,7,2010,2,,1,11,1,6,1,"\70,000.00",\0.00,0,5,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,5
7,7,2011,2,,1,11,1,6,1,"\70,000.00",\0.00,0,5,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,5
7,7,2012,2,,1,11,1,6,1,"\70,000.00",\0.00,0,5,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,5
7,7,2013,2,,1,11,1,6,1,"\70,000.00",\0.00,0,5,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,5
7,7,2014,2,,1,11,1,6,1,"\70,000.00",\0.00,0,5,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,5
8,8,2010,2,,1,11,2,11,1,"\100,000.00",\0.00,0,4,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,4
8,8,2010,2,,1,12,2,5,2,"\100,000.00",\0.00,0,4,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,4
8,8,2011,2,,1,11,2,11,1,"\100,000.00",\0.00,0,4,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,4
8,8,2011,2,,1,12,2,5,2,"\100,000.00",\0.00,0,4,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,4
8,8,2012,2,,1,11,2,11,1,"\100,000.00",\0.00,0,4,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,4
8,8,2012,2,,1,12,2,5,2,"\100,000.00",\0.00,0,4,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,4
8,8,2013,2,,1,11,2,11,1,"\100,000.00",\0.00,0,4,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,4
8,8,2013,2,,1,12,2,5,2,"\100,000.00",\0.00,0,4,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,4
8,8,2014,2,,1,11,2,11,1,"\100,000.00",\0.00,0,64,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,64
8,8,2014,2,,1,12,2,5,2,"\100,000.00",\0.00,0,64,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,64
9,9,2010,2,,1,11,1,5,1,"\30,000.00",\0.00,0,5,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,5
9,9,2011,2,,1,11,1,5,1,"\30,000.00",\0.00,0,60,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,60
9,9,2012,2,,1,11,1,5,1,"\30,000.00",\0.00,0,8,62,0,0,0,\0.00,"\13,000.00",\0.00,\0.00,\0.00,8
9,9,2013,2,,1,11,1,5,1,"\30,000.00",\0.00,0,68,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,68
9,9,2014,2,,1,11,1,5,1,"\30,000.00",\0.00,0,68,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,68
10,627,2010,2,,1,11,2,11,1,"\120,000.00",\0.00,0,5,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,5
10,627,2010,2,,1,12,2,5,2,"\120,000.00",\0.00,0,5,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,5
10,627,2011,2,,1,11,2,11,1,"\120,000.00",\0.00,0,5,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,5
10,627,2011,2,,1,12,2,5,2,"\120,000.00",\0.00,0,5,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,5
10,627,2012,2,,1,11,2,11,1,"\120,000.00",\0.00,0,5,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,5
10,627,2012,2,,1,12,2,5,2,"\120,000.00",\0.00,0,5,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,5
10,627,2013,2,,1,11,2,11,1,"\120,000.00",\0.00,0,5,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,5
10,627,2013,2,,1,12,2,5,2,"\120,000.00",\0.00,0,5,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,5
10,627,2014,2,,1,11,2,11,1,"\120,000.00",\0.00,0,5,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,5
10,627,2014,2,,1,12,2,5,2,"\120,000.00",\0.00,0,5,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,5
11,11,2010,2,,1,11,1,5,1,"\35,000.00",\0.00,0,7,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,7
11,11,2011,2,,1,11,1,5,1,"\35,000.00",\0.00,0,7,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,7
11,11,2012,2,,1,11,1,5,1,"\35,000.00",\0.00,0,7,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,7
11,11,2013,2,,1,11,1,5,1,"\35,000.00",\0.00,0,7,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,7
11,11,2014,2,,1,11,1,5,1,"\35,000.00",\0.00,0,7,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,7
13,13,2010,2,,1,11,1,5,1,"\40,000.00",\0.00,0,4,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,4
13,13,2011,2,,1,11,1,5,1,"\40,000.00",\0.00,0,4,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,4
13,13,2012,2,,1,11,1,5,1,"\40,000.00",\0.00,0,4,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,4
13,13,2013,2,,1,11,1,5,1,"\40,000.00",\0.00,0,4,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,4
13,13,2014,2,,1,11,1,5,1,"\40,000.00",\0.00,0,4,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,4
14,14,2010,2,,1,11,2,11,1,"\200,000.00",\0.00,0,8,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,8
14,14,2010,2,,1,12,2,5,2,"\120,000.00",\0.00,0,8,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,8
14,14,2011,2,,1,11,2,11,1,"\200,000.00",\0.00,0,8,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,8
14,14,2011,2,,1,12,2,5,2,"\120,000.00",\0.00,0,8,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,8
14,14,2012,2,,1,11,2,11,1,"\200,000.00",\0.00,0,8,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,8
14,14,2012,2,,1,12,2,5,2,"\120,000.00",\0.00,0,8,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,8
14,14,2013,2,,1,11,2,11,1,"\200,000.00",\0.00,0,8,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,8
14,14,2013,2,,1,12,2,5,2,"\120,000.00",\0.00,0,8,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,8
14,14,2014,2,,1,11,2,11,1,"\200,000.00",\0.00,0,8,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,8
14,14,2014,2,,1,12,2,5,2,"\120,000.00",\0.00,0,8,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,8
15,15,2010,2,,1,11,1,5,1,"\82,700.00",\0.00,0,4,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,4
15,15,2011,2,,1,11,1,5,1,"\82,700.00",\0.00,0,4,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,4
15,15,2012,2,,1,11,1,5,1,"\82,700.00",\0.00,0,4,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,4
15,15,2013,2,,1,11,1,5,1,"\82,700.00",\0.00,0,4,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,4
15,15,2014,2,,1,11,1,5,1,"\82,700.00",\0.00,0,4,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,4
16,16,2010,2,,1,11,2,11,1,"\80,000.00",\0.00,0,4,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,4
16,16,2010,2,,1,12,2,5,2,"\80,000.00",\0.00,0,4,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,4
16,16,2011,2,,1,11,2,11,1,"\80,000.00",\0.00,0,4,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,4
16,16,2011,2,,1,12,2,5,2,"\80,000.00",\0.00,0,4,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,4
16,16,2012,2,,1,11,2,11,1,"\80,000.00",\0.00,0,4,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,4
16,16,2012,2,,1,12,2,5,2,"\80,000.00",\0.00,0,4,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,4
16,16,2013,2,,1,11,2,11,1,"\80,000.00",\0.00,0,4,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,4
16,16,2013,2,,1,12,2,5,2,"\80,000.00",\0.00,0,4,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,4
16,16,2014,2,,1,11,2,11,1,"\80,000.00",\0.00,0,4,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,4
16,16,2014,2,,1,12,2,5,2,"\80,000.00",\0.00,0,4,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,4
17,17,2010,2,,1,11,1,5,1,"\25,000.00",\0.00,0,4,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,4
17,17,2011,2,,1,11,1,5,1,"\25,000.00",\0.00,0,4,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,4
17,17,2012,2,,1,11,1,5,1,"\25,000.00",\0.00,0,4,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,4
17,17,2013,2,,1,11,1,5,1,"\25,000.00",\0.00,0,4,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,4
17,17,2014,2,,1,11,1,5,1,"\25,000.00",\0.00,0,4,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,4
18,18,2010,2,,1,11,1,5,1,"\20,000.00",\0.00,0,4,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,4
18,18,2011,2,,1,11,1,5,1,"\20,000.00",\0.00,0,4,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,4
18,18,2012,2,,1,11,1,5,1,"\20,000.00",\0.00,0,4,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,4
18,18,2013,2,,1,11,1,5,1,"\20,000.00",\0.00,0,4,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,4
18,18,2014,2,,1,11,1,5,1,"\20,000.00",\0.00,0,4,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,4
19,19,2010,2,,1,11,1,9,1,"\75,000.00",\0.00,0,5,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,5
19,19,2011,2,,1,11,1,9,1,"\75,000.00",\0.00,0,5,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,5
19,19,2012,2,,1,11,1,9,1,"\75,000.00",\0.00,0,5,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,5
19,19,2013,2,,1,11,1,9,1,"\75,000.00",\0.00,0,5,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,5
19,19,2014,2,,1,11,1,9,1,"\75,000.00",\0.00,0,5,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,5
21,21,2010,2,,1,11,1,5,1,"\70,000.00",\0.00,0,4,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,4
21,21,2011,2,,1,11,1,5,1,"\70,000.00",\0.00,0,4,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,4
21,21,2012,2,,1,11,1,5,1,"\70,000.00",\0.00,0,4,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,4
21,21,2013,2,,1,11,1,5,1,"\70,000.00",\0.00,0,4,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,4
21,21,2014,2,,1,11,1,5,1,"\70,000.00",\0.00,0,4,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,4
22,22,2010,2,,1,11,2,11,1,"\39,000.00",\0.00,0,4,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,4
22,22,2010,2,,1,12,2,5,2,"\39,000.00",\0.00,0,4,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,4
22,22,2011,2,,1,11,2,11,1,"\39,000.00",\0.00,0,4,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,4
22,22,2011,2,,1,12,2,5,2,"\39,000.00",\0.00,0,4,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,4
22,22,2012,2,,1,11,2,11,1,"\39,000.00",\0.00,0,4,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,4
22,22,2012,2,,1,12,2,5,2,"\39,000.00",\0.00,0,4,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,4
22,22,2013,2,,1,11,2,11,1,"\39,000.00",\0.00,0,4,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,4
22,22,2013,2,,1,12,2,5,2,"\39,000.00",\0.00,0,4,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,4
22,22,2014,2,,1,11,2,11,1,"\39,000.00",\0.00,0,4,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,4
22,22,2014,2,,1,12,2,5,2,"\39,000.00",\0.00,0,4,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,4
24,24,2010,0,,1,11,1,5,1,"\194,700.00",\0.00,0,4,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,4
24,24,2011,0,,1,11,1,5,1,"\194,700.00",\0.00,0,4,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,4
24,24,2012,0,,1,11,1,5,1,"\194,700.00",\0.00,0,4,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,4
24,24,2013,0,,1,11,1,5,1,"\194,700.00",\0.00,0,4,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,4
24,24,2014,0,,1,11,1,5,1,"\194,700.00",\0.00,0,4,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,4
25,25,2010,2,,1,11,1,5,1,"\32,400.00",\0.00,0,5,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,5
25,25,2011,2,,1,11,1,5,1,"\32,400.00",\0.00,0,5,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,5
25,25,2012,2,,1,11,1,5,1,"\32,400.00",\0.00,0,5,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,5
25,25,2013,2,,1,11,1,5,1,"\32,400.00",\0.00,0,5,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,5
25,25,2014,2,,1,11,1,5,1,"\32,400.00",\0.00,0,5,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,5
26,26,2010,2,,1,11,1,5,1,"\36,000.00",\0.00,0,5,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,5
26,26,2011,2,,1,11,1,5,1,"\36,000.00",\0.00,0,5,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,5
26,26,2012,2,,1,11,1,5,1,"\36,000.00",\0.00,0,5,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,5
26,26,2013,2,,1,11,1,5,1,"\36,000.00",\0.00,0,5,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,5
26,26,2014,2,,1,11,1,5,1,"\36,000.00",\0.00,0,5,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,5
28,10,2010,2,,1,11,2,11,1,"\57,000.00",\0.00,0,6,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,6
28,10,2010,2,,1,12,2,5,2,"\57,000.00",\0.00,0,6,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,6
28,10,2011,2,,1,11,2,11,1,"\57,000.00",\0.00,0,6,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,6
28,10,2011,2,,1,12,2,5,2,"\57,000.00",\0.00,0,6,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,6
28,10,2012,2,,1,11,2,11,1,"\57,000.00",\0.00,0,6,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,6
28,10,2012,2,,1,12,2,5,2,"\57,000.00",\0.00,0,6,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,6
28,10,2013,2,,1,11,2,11,1,"\57,000.00",\0.00,0,6,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,6
28,10,2013,2,,1,12,2,5,2,"\57,000.00",\0.00,0,6,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,6
28,10,2014,2,,1,11,2,11,1,"\57,000.00",\0.00,0,6,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,6
28,10,2014,2,,1,12,2,5,2,"\57,000.00",\0.00,0,6,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,6
30,29,2010,2,,1,11,1,5,1,"\25,000.00",\0.00,0,4,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,4
30,29,2011,2,,1,11,1,5,1,"\25,000.00",\0.00,0,4,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,4
30,29,2012,2,,1,11,1,5,1,"\25,000.00",\0.00,0,4,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,4
30,29,2013,2,,1,11,1,5,1,"\25,000.00",\0.00,0,4,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,4
30,29,2014,2,,1,11,1,5,1,"\25,000.00",\0.00,0,4,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,4
32,30,2010,2,,1,11,1,5,1,"\25,000.00",\0.00,0,4,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,4
32,30,2011,2,,1,11,1,5,1,"\25,000.00",\0.00,0,4,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,4
32,30,2012,2,,1,11,1,5,1,"\25,000.00",\0.00,0,4,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,4
32,30,2013,2,,1,11,1,5,1,"\25,000.00",\0.00,0,4,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,4
32,30,2014,2,,1,11,1,10,1,"\25,000.00",\0.00,0,4,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,4
33,32,2010,3,,1,11,1,5,1,"\12,000.00",\0.00,0,4,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,4
33,32,2011,3,,1,11,1,5,1,"\12,000.00",\0.00,0,4,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,4
33,32,2012,3,,1,11,1,5,1,"\12,000.00",\0.00,0,4,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,4
33,32,2013,3,,1,11,1,5,1,"\12,000.00",\0.00,0,4,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,4
33,32,2014,3,,1,11,1,5,1,"\12,000.00",\0.00,0,4,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,4
34,33,2010,2,,1,11,2,5,1,"\30,000.00",\0.00,0,4,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,4
34,33,2010,2,,1,12,2,11,2,"\30,000.00",\0.00,0,4,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,4
34,33,2011,2,,1,11,2,5,1,"\30,000.00",\0.00,0,4,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,4
34,33,2011,2,,1,12,2,11,2,"\30,000.00",\0.00,0,4,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,4
34,33,2012,2,,1,11,2,5,1,"\30,000.00",\0.00,0,4,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,4
34,33,2012,2,,1,12,2,11,2,"\30,000.00",\0.00,0,4,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,4
34,33,2013,2,,1,11,2,5,1,"\30,000.00",\0.00,0,4,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,4
34,33,2013,2,,1,12,2,11,2,"\30,000.00",\0.00,0,4,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,4
34,33,2014,2,,1,11,2,5,1,"\30,000.00",\0.00,0,4,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,4
34,33,2014,2,,1,12,2,11,2,"\30,000.00",\0.00,0,4,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,4
35,34,2010,1,,1,11,2,11,1,"\70,000.00",\0.00,0,8,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,8
35,34,2010,1,,1,12,2,5,2,"\50,000.00",\0.00,0,8,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,8
35,34,2011,1,,1,11,2,11,1,"\70,000.00",\0.00,0,8,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,8
35,34,2011,1,,1,12,2,5,2,"\50,000.00",\0.00,0,8,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,8
35,34,2012,1,,1,11,2,11,1,"\70,000.00",\0.00,0,8,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,8
35,34,2012,1,,1,12,2,5,2,"\50,000.00",\0.00,0,8,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,8
35,34,2013,1,,1,11,2,11,1,"\70,000.00",\0.00,0,8,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,8
35,34,2013,1,,1,12,2,5,2,"\50,000.00",\0.00,0,8,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,8
35,34,2014,1,,1,11,2,11,1,"\70,000.00",\0.00,0,8,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,8
35,34,2014,1,,1,12,2,5,2,"\50,000.00",\0.00,0,8,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,8
36,35,2010,1,,1,11,2,11,1,"\90,000.00",\0.00,0,5,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,5
36,35,2010,1,,1,12,2,5,2,"\70,000.00",\0.00,0,5,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,5
36,35,2011,1,,1,11,2,11,1,"\90,000.00",\0.00,0,5,0,0,0,0,\0.00,\0.00,\0.00,\0.00,\0.00,5
